#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
27,Sun Nov 18 17:12:43 EST 2018,79,21,CommandInterpreterSuiteA11,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelRepeatTestCase+ OneLevelListMovesTestCase+ OneLevelRepeatOneLevelList+ OneLevelRepeatTestCase+ ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase+ PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase TwoLevelRepeatTestCase+ , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
28,Sun Nov 18 19:01:40 EST 2018,79,0,CommandInterpreterSuiteA11,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase TwoLevelRepeatTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
29,Sun Nov 18 19:59:50 EST 2018,79,0,ParserSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase TwoLevelRepeatTestCase , ,ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList SyncArthurLancelotTestCase TwoLevelListMovesTestCase TwoLevelRepeatTwoLevelList ,OneLevelListWithPositiveNegativeMovesTestCase ,
30,Sun Nov 18 19:59:55 EST 2018,93,14,CommandInterpreterSuiteA11,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelListMovesTestCase+ ManyLevelRepeatManyLevelList+ ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase TwoLevelListMovesTestCase+ TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList+ , ,SyncArthurLancelotTestCase ,OneLevelListWithPositiveNegativeMovesTestCase ,
31,Sun Nov 18 19:59:59 EST 2018,93,0,CommandObjectSuiteA11,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList , ,SyncArthurLancelotTestCase ,OneLevelListWithPositiveNegativeMovesTestCase ,
32,Sun Nov 18 20:00:20 EST 2018,93,0,SyncAnimationSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList , ,SyncArthurLancelotTestCase ,OneLevelListWithPositiveNegativeMovesTestCase ,
33,Tue Nov 20 11:59:25 EST 2018,96,3,Assignment11Suite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelListWithPositiveNegativeMovesTestCase+ OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList , ,SyncArthurLancelotTestCase , ,
34,Tue Nov 20 12:04:46 EST 2018,96,0,SyncAnimationSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelListWithPositiveNegativeMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase SyncGalahadAnimationTestCase SyncLancelotAnimationTestCase SyncRobinAnimationTestCase TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList , ,SyncArthurLancelotTestCase , ,
35,Tue Nov 20 12:06:20 EST 2018,86,-10,SyncAnimationSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelListWithPositiveNegativeMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurLancelotTestCase+ TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList , ,SyncArthurAnimationTestCase- SyncGalahadAnimationTestCase- SyncLancelotAnimationTestCase- SyncRobinAnimationTestCase- , ,
36,Tue Nov 20 12:10:01 EST 2018,96,10,SyncAnimationSuite,ApproachCommandObjectTestCase CommandListCommandObjectTestCase FailCommandObjectTestCase ManyLevelListMovesTestCase ManyLevelRepeatManyLevelList ManyLevelRepeatTestCase OneLevelListMovesTestCase OneLevelListWithPositiveNegativeMovesTestCase OneLevelRepeatOneLevelList OneLevelRepeatTestCase ParserCreatesApproachCommandObjectTestCase ParserCreatesCommandListTestCase ParserCreatesFailCommandObjectTestCase ParserCreatesMoveCommandObjectTestCase ParserCreatesPassCommandObjectTestCase ParserCreatesRepeatCommandObjectTestCase ParserCreatesSayCommandObjectTestCase ParserFactoryMethodTest ParsingAtomicCommandTestCase PassCommandObjectTestCase RepeatCommandObjectTestCase SyncArthurAnimationTestCase+ SyncGalahadAnimationTestCase+ SyncLancelotAnimationTestCase+ SyncRobinAnimationTestCase+ TwoLevelListMovesTestCase TwoLevelRepeatTestCase TwoLevelRepeatTwoLevelList , ,SyncArthurLancelotTestCase- , ,
