#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
44,Thu Oct 04 10:59:54 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
45,Thu Oct 04 11:02:39 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
46,Thu Oct 04 11:04:37 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
47,Thu Oct 04 11:25:58 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
48,Thu Oct 04 11:29:27 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
49,Thu Oct 04 11:32:00 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
50,Thu Oct 04 11:32:27 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
51,Thu Oct 04 11:32:48 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
52,Thu Oct 04 11:33:17 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
53,Thu Oct 04 11:34:00 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
54,Thu Oct 04 11:35:12 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
55,Thu Oct 04 11:38:05 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
56,Thu Oct 04 11:39:09 EDT 2018,31,5,BridgeSceneDynamicTestCase,BridgeSceneDynamicTestCase+ GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase , ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
57,Thu Oct 04 11:41:51 EDT 2018,26,-5,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase- ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
58,Thu Oct 04 11:46:23 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
59,Thu Oct 04 11:52:59 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
60,Thu Oct 04 12:02:59 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
61,Thu Oct 04 12:05:13 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
62,Thu Oct 04 12:10:57 EDT 2018,31,5,BridgeSceneDynamicTestCase,BridgeSceneDynamicTestCase+ GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase , ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
63,Thu Oct 04 12:14:31 EDT 2018,31,0,BridgeSceneDynamicTestCase,BridgeSceneDynamicTestCase GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase , ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
64,Thu Oct 04 12:15:31 EDT 2018,26,-5,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase- ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
65,Thu Oct 04 12:15:47 EDT 2018,26,0,BridgeSceneDynamicTestCase,GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase ,BridgeSceneDynamicTestCase ,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
66,Sun Oct 07 22:41:21 EDT 2018,57,31,Assignment6Suite,BridgeSceneArthurScrollLeftArmTestCase+ BridgeSceneArthurScrollRightLegTestCase+ BridgeSceneDynamicTestCase+ BridgeSceneGalahadScrollLeftArmTestCase+ BridgeSceneLancelotScrollLeftArmTestCase+ BridgeSceneRobinScrollLeftArmTestCase+ GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase , ,ApproachHistoryTest FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
67,Sat Oct 13 18:22:56 EDT 2018,57,0,Assignment6Suite,BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneDynamicTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase , ,ApproachHistoryTest FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
68,Sat Oct 13 18:22:59 EDT 2018,57,0,TokenHistorySuite,BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneDynamicTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase , ,ApproachHistoryTest FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
69,Sat Oct 13 20:19:09 EDT 2018,57,0,BridgeSceneDynamicTestCase,BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneDynamicTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase OccupiedReturnedTestCase , ,ApproachHistoryTest FailHistoryTest NumberHistoryTest PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , ,
70,Sat Oct 13 20:19:14 EDT 2018,100,43,TokenHistorySuite,ApproachHistoryTest+ BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneDynamicTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest+ GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase NumberHistoryTest+ OccupiedReturnedTestCase PassHistoryTest+ QuoteHistoryTest+ RepeatHistoryTest+ SayHistoryTest+ WordHistoryTest+ , , , ,
71,Sat Oct 13 20:31:48 EDT 2018,100,0,Assignment6Suite,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneDynamicTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase NumberHistoryTest OccupiedReturnedTestCase PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , , , ,
72,Sat Oct 13 21:28:03 EDT 2018,100,0,Assignment6Suite,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneDynamicTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase NumberHistoryTest OccupiedReturnedTestCase PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , , , ,
73,Sat Oct 13 21:42:10 EDT 2018,100,0,Assignment6Suite,ApproachHistoryTest BridgeSceneArthurScrollLeftArmTestCase BridgeSceneArthurScrollRightLegTestCase BridgeSceneDynamicTestCase BridgeSceneGalahadScrollLeftArmTestCase BridgeSceneLancelotScrollLeftArmTestCase BridgeSceneRobinScrollLeftArmTestCase FailHistoryTest GorgeReturnedTestCase GuardAreaReturnedTestCase KnightAreaReturnedTestCase KnightTurnReturnedTestCase NumberHistoryTest OccupiedReturnedTestCase PassHistoryTest QuoteHistoryTest RepeatHistoryTest SayHistoryTest WordHistoryTest , , , ,
